t,X,Y,yaw,vx,vyaw,P_yaw
2.66,0.02098828425288006,0.0002683502145714986,0.013801367017046146,0.06853548177865021,0.00557481710077896,0.0013348642027592025
2.67,0.021672817896706102,0.00027779323217897106,0.0138438018515201,0.06750751522334877,0.0016873999016114626,0.0013398756098216811
2.68,0.022344306999509185,0.00028706672209328696,0.013775101605042143,0.06271875539229439,-0.011202516393846434,0.001344903158240379
2.68,0.022344306823580448,0.0002870794511282181,0.013822311961244518,0.06271875539229439,-0.0040912934293444855,0.0013448934244118806
2.69,0.022974757242864168,0.0002957928029083207,0.013777236123641106,0.06723702104472382,-0.005306837097493863,0.0013499048314743593
2.7,0.023648299342631473,0.00030508874679502514,0.013784297360262503,0.06891761413088897,0.0037503927304828434,0.0013549323798930572
2.7,0.023648299393757666,0.00030508504026458076,0.01377019263386877,0.06891761413088897,0.0016258196006136375,0.0013549226460645588
2.71,0.024337171206207698,0.00031456251539296014,0.013762701319493325,0.06859246863636806,-0.005308899948805138,0.0013599340531270374
2.72,0.025026514193911345,0.00032406187836146787,0.013752054249460665,0.0733291981620846,0.0010840622670946877,0.0013649616015457354
2.72,0.02502651387232076,0.00032408523542209235,0.013837970953090568,0.0733291981620846,0.014025562502090222,0.001364951867717237
2.73,0.025765969858795257,0.00033430652786375464,0.013948559920042819,0.08180621942746977,0.005363070081441991,0.0013699632747797156
2.74,0.026582264336532175,0.00034567052583032293,0.013928609551084452,0.07951026637221077,-0.005720332697343615,0.0013749908231984135
2.74,0.026582264026482498,0.00034569282063651836,0.01400030267387439,0.07951026637221077,0.005078691546303292,0.001374981089369915
2.75,0.027368436425727023,0.0003566741576545012,0.013992024656749343,0.06747238174825333,-0.012167926852250202,0.0013799924964323937
2.76,0.028044543123843784,0.0003661356885743283,0.013873195380910157,0.06944264402731289,-0.011738636860635643,0.0013850200448510914
2.76,0.028044542916924545,0.00036615048361580396,0.013925165255338006,0.06944264402731289,-0.00391049502435342,0.001385010311022593
2.77,0.028745743931211192,0.00037593539588828107,0.013937017613719719,0.07874661004053185,0.010968744110753128,0.0013900217180850718
2.78,0.029534009748996597,0.0003868928048151581,0.013948971857047245,0.07993749976873916,-0.0037526563690082997,0.0013950492665037696
2.78,0.029534009474300925,0.0003869125107537128,0.014014544422164626,0.07993749976873916,0.006124437735199247,0.0013950395326752711
2.79,0.03032895946992719,0.0003980362956783941,0.014035165932636673,0.07402679904136049,-0.005737204234660238,0.00140005093973775
2.8000000000000003,0.031076937758190523,0.0004085483495312896,0.014022266749906092,0.08461064292441743,0.000961673851385938,0.001405078488156448
2.8000000000000003,0.031076937670452744,0.0004085546072586294,0.01404307212207858,0.08461064292441743,0.004095554895277806,0.0014050687543279495
2.81,0.031916761432402206,0.0004203605313281121,0.01410902218616744,0.07618114830196936,0.01139380862588273,0.0014100801613904281
2.82,0.0326868569930263,0.0004312215815260205,0.014207120340495054,0.08754884050527807,0.009007864168642937,0.0014151077098091258
2.82,0.032686856413033184,0.0004312627656994162,0.014339523347129578,0.08754884050527807,0.02895152435439582,0.0014150979759806274
2.83,0.0335607129010679,0.00044378252008664626,0.01460408563902241,0.08545191849106347,0.02166540692079187,0.0014201093830431063
2.84,0.03441274340552504,0.0004562344043946938,0.014843841586687744,0.08219185494241511,0.0251452071558357,0.001425136931461804
2.84,0.034412743850489216,0.0004562036890503867,0.014753164727461812,0.08219185494241511,0.011486692042918653,0.0014251271976333055
2.85,0.03523626301405259,0.00046835618471845734,0.014872608314914788,0.08449006081692295,0.012823052320292459,0.0014301386046957844
2.86,0.03608417309363028,0.00048096514703511106,0.014993125091201553,0.0887093943835443,0.011661142548263123,0.0014351661531144821
2.86,0.03608417332484338,0.0004809495284960936,0.014946313218570782,0.0887093943835443,0.004609942548070764,0.0014351564192859837
2.87,0.03697501100691253,0.0004942808612693839,0.015024485479585766,0.09393523975446752,0.013975024859717088,0.0014401678263484625
2.88,0.03791165240602042,0.0005083638632306011,0.015189990172456381,0.09039313665837351,0.017854376982591,0.0014451953747671603
2.88,0.03791165242050775,0.0005083628964747402,0.015187333167888398,0.09039313665837351,0.017454156492416505,0.0014451856409386618
2.89,0.038810901874356755,0.0005220025028820262,0.015324916706982744,0.08416794728665239,0.006662626894031732,0.0014501970480011407
2.9,0.039656896399249304,0.0005349739224490644,0.015407988375363606,0.09017016930526066,0.009139771986110564,0.0014552245964198384
2.9,0.03965689690293758,0.0005349408993057305,0.015311913963098207,0.09017016930526066,-0.005331768196175795,0.00145521486259134
2.91,0.04056184598982421,0.0005488083721762945,0.015278489138305066,0.09472999284166836,0.00047683094058718813,0.0014602262696538188
2.92,0.04151292027215152,0.0005633358469796725,0.015270656883561167,0.10001269443258198,-0.0014211725560060438,0.0014652538180725165
2.92,0.041512920024612904,0.0005633520413923941,0.015314616818894285,0.10001269443258198,0.005200444538320222,0.001465244084244018
2.93,0.04250168411697433,0.00057851232192877,0.015396884699842182,0.08472104923146888,0.01403719253316723,0.001470255491306497
2.94,0.04335714744710675,0.0005916960236045724,0.015568873545148632,0.09608025190638655,0.01879960030716664,0.0014752830397251947
2.94,0.043357147354464,0.0005917020539952634,0.01558584205008077,0.09608025190638655,0.02135553997068924,0.0014752733058966962
2.95,0.04431946960109525,0.0006066995938729552,0.01579510334747983,0.09830546013597505,0.020101686954651386,0.001480284712959175
2.96,0.04530699502919766,0.0006223207853439258,0.016053027040480106,0.10455225754522704,0.02867347378986507,0.0014853122613778728
2.96,0.04530699579585114,0.0006222719614616466,0.015926116188160776,0.10455225754522704,0.009557088317384478,0.0014853025275493744
2.97,0.04634479822390222,0.0006387939784822623,0.016008338616129106,0.09423425978277343,0.005659416669382208,0.0014903139346118532
2.98,0.04728472697427483,0.0006538583109584584,0.016107247709037927,0.09111636357490335,0.012033248583536426,0.001495341483030551
2.98,0.04728472763315382,0.0006538170170831656,0.01600024965199374,0.09111636357490335,-0.004083703323117591,0.0014953317492020525
2.99,0.048201222077882,0.0006684787728447035,0.015952387567263075,0.09852391901580329,-0.006134977694102801,0.0015003431562645314
3.0,0.04919000983325905,0.0006842217558254009,0.01580785829860655,0.10351916420482689,-0.01866417593033795,0.001505370704683229
3.0,0.04919000912587821,0.0006842660625566007,0.015923444174607698,0.10351916420482689,-0.0012536541315199962,0.0015053609708547307
3.01,0.05021812760591107,0.0007006449908233983,0.015922165103990076,0.09407942004028207,0.0020334621445286683,0.0015103723779172093
3.02,0.05116014284038824,0.000715583314114767,0.015781573389855023,0.0959006477634644,-0.0222066229814225,0.0015153999263359072
3.02,0.05116014152889975,0.000715665652007224,0.015995803147786834,0.0959006477634644,0.01006247424279428,0.0015153901925074088
3.03,0.05212224601235164,0.0007310515515590472,0.016087043356126023,0.10028015659038363,0.007322244614401036,0.0015204015995698874
3.04,0.05312812878150548,0.000747235981742984,0.016163769528716166,0.1046465767811987,0.007850005511994081,0.0015254291479885854
3.04,0.05312812874226227,0.00074723842683966,0.01616999891920378,0.1046465767811987,0.008788328970103012,0.001525419414160087
3.0500000000000003,0.05417137254230474,0.0007641104540102937,0.016260122908194095,0.10045127404289815,0.009442600191534176,0.0015304308212225658
3.06,0.05518299801991175,0.0007805926746619917,0.01643316188521307,0.11030475453469835,0.02128395109065438,0.0015354583696412635
3.06,0.05518299879218342,0.0007805450526625259,0.016314898496626585,0.11030475453469835,0.003470119710714363,0.001535448635812765
3.0700000000000003,0.056286462476229315,0.0007985355848134443,0.01632636552770038,0.1110699533743413,-0.0033141222722639207,0.001540460042875244
3.08,0.05739894294569436,0.0008167163142340872,0.01633067753039556,0.11369340433395102,0.0023273991673150194,0.0015454875912939417
3.08,0.057398943014983064,0.0008167120671540949,0.01632094891854291,0.11369340433395102,0.0008619934050133912,0.0015454778574654432
3.09,0.05853680139316561,0.000835269456111431,0.016305379734011114,0.11515592872098475,-0.00620108919408735,0.0015504892645279219
3.1,0.05968898800896968,0.0008540568846961329,0.016240995119605424,0.11621713454595227,-0.006558639339034074,0.0015555168129466198
3.1,0.05968898768728634,0.0008540766059079201,0.016284445882533145,0.11621713454595227,-1.3718096919286202e-05,0.0015555070791181214
3.11,0.06084897707230417,0.0008729664147828892,0.016281762044215865,0.11345951124075614,-0.0007573273003806839,0.0015605184861806
3.12,0.06198912067321911,0.0008915249524583142,0.016259538289813084,0.12120894358567061,-0.0029641066629170687,0.001565546034599298
3.12,0.0619891202020686,0.0008915538808507224,0.016323274150901804,0.12120894358567061,0.006636327553115996,0.0015655363007707995
3.13,0.06319649026012351,0.0009112564327293295,0.01637844047654143,0.11501073930593854,0.0033668830020863777,0.0015705477078332781
3.14,0.06434860066343738,0.0009301180250528202,0.016390819064406877,0.11794407125678044,0.00015996674230649198,0.001575575256251976
3.14,0.06434859998985606,0.000930159207807643,0.01647978277399585,0.11794407125678044,0.013560432774048314,0.0015755655224234777
3.15,0.06552601399372424,0.0009495646669431834,0.016615634119056193,0.11540584420089824,0.01363256040150602,0.0015805769294859563
3.16,0.06667984328123161,0.0009687179714608678,0.016708493723080822,0.11531040378144813,0.007085344024192206,0.0015856044779046542
3.16,0.06667984297993312,0.0009687361711465265,0.016747927972675644,0.11531040378144813,0.013025264072761517,0.0015855947440761558
3.17,0.06783331325673791,0.0009880611624681383,0.016885867381435892,0.1160284568474931,0.015269755840858048,0.0015906061511386344
3.18,0.06900172060008516,0.0010078027874290182,0.017060853556289647,0.12729944690695796,0.018627055676352415,0.0015956336995573324
3.18,0.06900172097382185,0.0010077805655049087,0.017012574780096313,0.12729944690695796,0.011354898260458678,0.001595623965728834
3.19,0.07026572857322987,0.0010292907939214485,0.017131974882203024,0.11532915876263092,0.013063391283911837,0.0016006353727913126
3.2,0.07142463698636328,0.0010491270044264175,0.017219969194650207,0.1231969563798543,0.006640654200452121,0.0016056629212100105
3.2,0.07142463747413458,0.0010490984286203476,0.01715924372715702,0.1231969563798543,-0.0025063290825491896,0.001605653187381512
3.21,0.0726572169011166,0.0010702676777302837,0.017159266220404853,0.1242733173942681,0.004818574649389722,0.0016106645944439907
3.22,0.07390318426644325,0.0010916441284295512,0.01719616930843348,0.1289200375383089,0.0031190852484852967,0.0016156921428626886
3.22,0.07390318461651293,0.0010916237185815952,0.017154538575169555,0.1289200375383089,-0.003151687739255534,0.0016156824090341902
3.23,0.07518978131149298,0.0011136901681864484,0.01711360439166514,0.12563717903397154,-0.005901486608685811,0.0016206938160966688
3.24,0.07644363813589292,0.0011350652197611708,0.016885077264504368,0.122465370984097,-0.031434856417337856,0.0016257213645153668
3.24,0.076443636209468,0.001135177681256485,0.01710929783057507,0.122465370984097,0.0023391407904053488,0.0016257116306868684
3.25,0.07767253144968879,0.0011562016798934674,0.017127477904014466,0.12847693048167794,0.0008174612942824079,0.001630723037749347
3.26,0.07894725673053607,0.0011780217172389798,0.017105984868945358,0.11507433446051787,-0.003651330657654034,0.0016357505861680447
3.26,0.0789472567820987,0.001178018706229379,0.01710000342321501,0.11507433446051787,-0.004552306580314507,0.0016357408523395463
3.27,0.08010901968026359,0.0011979053379226102,0.0170825440695249,0.13028862969850216,0.003642134900486163,0.0016407522594020251
3.28,0.08140799035475255,0.001220122487281425,0.017169425987664074,0.12522301259968333,0.011242932413886155,0.0016457798078207228
3.28,0.08140799067903604,0.0012201035149417548,0.01713153259846411,0.12522301259968333,0.005535109784324509,0.0016457700739922244
3.29,0.0826636599438962,0.0012416311764722764,0.017206939415303938,0.13014997799282088,0.011391263632073104,0.0016507814810547033
3.3000000000000003,0.08396617623445382,0.0012639804530080766,0.01719304635066385,0.1317927746858079,-0.00785991150778128,0.0016558090294734012
3.3000000000000003,0.08396617546638344,0.0012640251649331626,0.017280652466772208,0.1317927746858079,0.005336062316903015,0.0016557992956449028
3.31,0.0852813949119095,0.00128672675476101,0.0172949018877305,0.12837676475360155,-0.006084182320324953,0.0016608107027073814
3.3200000000000003,0.08656650902409713,0.0013089826456754387,0.0172880904927411,0.1304695127884579,0.0020543375469933255,0.0016658382511260793
3.3200000000000003,0.08656650927007395,0.0013089684116665595,0.017260372197742815,0.1304695127884579,-0.0021208263743230614,0.001665828517297581
3.33,0.08787048940701431,0.001331490380859009,0.01725646333490292,0.12976179554463835,0.002930498546069288,0.0016708399243600596
3.34,0.08916983030666721,0.0013538998179152132,0.017257061019213378,0.13236714943998276,-0.0013936378428477461,0.0016758674727787573
3.34,0.08916983034500475,0.0013538975969279027,0.01725275703779191,0.13236714943998276,-0.002041939910130016,0.0016758577389502588
3.35,0.09049267223868743,0.0013767389592367588,0.017254713727749296,0.13150727641616689,0.004491748563513162,0.0016808691460127377
3.36,0.09181513656931085,0.0013996328169251435,0.01743897087787855,0.14182673557641629,0.025480266798135802,0.0016858966944314354
3.36,0.09181513755054746,0.001399575954840272,0.017330179210120786,0.14182673557641629,0.009093146082733664,0.001685886960602937
3.37,0.0932323529507425,0.0014241401099273781,0.017422524062691763,0.14068585500617173,0.009505848289983984,0.0016908983676654158
3.38,0.09464190307784359,0.0014486870345217112,0.017493394105203758,0.14463608688996946,0.005862380911255604,0.0016959259160841136
3.38,0.09464190286114038,0.0014486994999962008,0.01751579860162269,0.14463608688996946,0.009237135568040072,0.0016959161822556151
3.39,0.09608730739881126,0.0014740168770888229,0.017604876609863176,0.14363724865041896,0.008275497180229414,0.001700927589318094
3.4,0.09751921738541593,0.0014993113191476822,0.01783351941425216,0.13787348036746178,0.03025035585074443,0.0017059551377367917
3.4,0.09751921823386978,0.0014992630061375696,0.01774878944146515,0.13787348036746178,0.017487611047851348,0.0017059454039082933
3.41,0.09890012373483387,0.0015237584152124747,0.01790239820023412,0.14112027462378554,0.01127766746185948,0.0017109568109707721
3.42,0.10030743740040832,0.0015488911080939812,0.017899987472177928,0.1361375448684314,-0.006072832915874217,0.0017159843593894698
3.42,0.1003074364942795,0.001548941928364232,0.017991014064985694,0.1361375448684314,0.007638362025763653,0.0017159746255609714
3.43,0.10167377730985279,0.0015735145486438608,0.018051925121687573,0.14318918290396013,0.003120463035602908,0.0017209860326234503
3.44,0.10311121639235749,0.0015994427754481974,0.018041922886282775,0.1510495074945531,-0.0030864634454725445,0.001726013581042148
3.44,0.10311121586691217,0.0015994719407044263,0.018093948046192507,0.1510495074945531,0.0047500059574706556,0.0017260038472136495
3.45,0.10461079285241329,0.0016266196635283542,0.01815531227975566,0.13653866541855858,0.00879826450467711,0.0017310152542761284
3.46,0.10598078374931501,0.0016514948586021584,0.018243063764138596,0.1431059182451419,0.00876344513127326,0.0017360428026948261
3.46,0.10598078422513532,0.0016514686079229545,0.01819610745865879,0.1431059182451419,0.0016904894343334588,0.0017360330688663277
3.47,0.10741405712067176,0.0016775341441205844,0.018191201392768322,0.14643805742213628,-0.004678184693880682,0.0017410444759288065
3.48,0.10887909258341917,0.0017042701969707894,0.018287341099375444,0.1476601562930545,0.016849867950783484,0.0017460720243475043
3.48,0.10887909367726752,0.0017042100551379828,0.018182937564241556,0.1476601562930545,0.0011237248681787645,0.0017460622905190058
3.49,0.11036115798277168,0.0017311510877343064,0.018181694363622547,0.15542056034371657,-0.002520494080388276,0.0017510736975814847
3.5,0.11191358829036192,0.0017593905718189114,0.018173929132272372,0.1533559488503041,0.00010642239170566021,0.0017561012460001824
3.5,0.11191358818343838,0.0017593964517770954,0.018183642792512122,0.1533559488503041,0.0015695760156725638,0.001756091512171684
3.51,0.1134484398638919,0.0017873046271125338,0.018194540487137943,0.15545785036371168,0.0001685686558599343,0.0017611029192341626
3.52,0.11499908348252566,0.0018155349492889935,0.018218943541920385,0.1504570988211763,0.0035904507088977437,0.0017661304676528605
3.52,0.11499908314072511,0.001815553737218764,0.01824953279193424,0.1504570988211763,0.008198062145527249,0.001766120733824362
3.53,0.11650732193589732,0.0018430678013758618,0.018315393672401346,0.15578528048825993,0.003491191091507911,0.0017711321408868407
3.54,0.11806344059966882,0.0018715077801090805,0.018245702946047614,0.15378076266934138,-0.012264942437855371,0.0017761596893055387
3.54,0.11806343933638083,0.0018715768565974811,0.018358391221029818,0.15378076266934138,0.004709118199357806,0.0017761499554770402
3.5500000000000003,0.11959761974632607,0.0018997088081420784,0.018363182173262653,0.1491996291388141,-0.007642304021716777,0.001781161362539519
3.56,0.12109484980137515,0.001927213075411122,0.0182988849563877,0.15665924886404248,-0.005815809998986025,0.0017861889109582168
3.56,0.12109485009621473,0.0019271970130940637,0.018272089783539235,0.15665924886404248,-0.009851925458081057,0.0017861791771297184
3.5700000000000003,0.122662693300192,0.001955855229747079,0.01818195393115632,0.15871589256100904,-0.007404020546429448,0.0017911905841921972
3.58,0.12424984271389482,0.001984781472411985,0.018212766056810867,0.15906133135336362,0.008389723981520887,0.001796218132610895
3.58,0.1242498432454082,0.0019847523064145415,0.018166120873450636,0.15906133135336362,0.0013636321284376616,0.0017962083987823965
3.59,0.1258432155862963,0.002013724285734067,0.01820621329097225,0.16317078186659834,0.009088659079727827,0.0018012198058448752
3.6,0.12747553071276527,0.0020434815930119622,0.018352789293500794,0.16436527961165256,0.017477069069378397,0.001806247354263573
3.6,0.1274755308283732,0.002043475240803608,0.018342890411834796,0.16436527961165256,0.015986015828339972,0.0018062376204350747
3.61,0.1291152799348665,0.0020735250950861886,0.01846844065848512,0.15943192042563648,0.00596772024590941,0.0018112490274975533
3.62,0.13071248063114624,0.00210298098526362,0.01845736881237368,0.16371905859324742,-0.004689099557668634,0.0018162765759162512
3.62,0.13071247991466706,0.0021030199032067492,0.0185182502505543,0.16371905859324742,0.0044813773488398285,0.0018162668420877528
3.63,0.1323476526667785,0.0021333231658617834,0.01858425922739796,0.16135723215341638,0.0106702540330363,0.0018212782491502314
3.64,0.13396793486280928,0.0021634980625704,0.018783770139425296,0.17086240327821955,0.024649835574010168,0.0018263057975689294
3.64,0.13396793678678573,0.0021633943522782256,0.018622539532068563,0.17086240327821955,0.00036391846080475673,0.001826296063740431
3.65,0.13567862195000344,0.0021952550493334316,0.018625879047228077,0.17406821866241104,0.00027641671656960864,0.0018313074708029096
3.66,0.13741428339810455,0.002227641658454805,0.01870858734995835,0.16765249926766693,0.012318278257860941,0.0018363350192216075
3.66,0.13741428254099872,0.0022276876902994863,0.018775950461791577,0.16765249926766693,0.022465079645575488,0.001836325285393109
3.67,0.1390874613915298,0.0022590973223352243,0.01899039213715649,0.16350368860918335,0.01948407538597209,0.0018413366924555877
3.68,0.14072381915905696,0.002290118833774823,0.019098113941896318,0.1656994194656907,0.006361482771567605,0.0018463642408742857
3.68,0.14072381919865762,0.0022901167382270177,0.01909492536294729,0.1656994194656907,0.005881192054224582,0.0018463545070457872
3.69,0.14238628684331375,0.0023218602765525584,0.019148357559671432,0.1735534933362398,0.004310343841673543,0.0018513659141082659
3.7,0.14411672643548148,0.002354960781748633,0.0191345043665611,0.1670559456293683,-0.00426894550661489,0.0018563934625269638
3.7,0.14411672550551033,0.0023550094396587685,0.019206251387958232,0.1670559456293683,0.006538197400902742,0.0018563837286984654
3.71,0.14579202559589519,0.0023871614245497283,0.019241564739358667,0.1739210696305731,-0.0022416663385020994,0.001861395135760944
3.72,0.14753119569532425,0.0024206043929918346,0.019181784365761526,0.1743030205511158,-0.007869704241043184,0.001866422684179642
3.72,0.1475311944912695,0.002420667032910981,0.019273545665572454,0.1743030205511158,0.0059521584805771,0.0018664129503511435
3.73,0.14927824753768182,0.0024543503299300187,0.01934053648000729,0.18021418478560508,0.008133130294124229,0.0018714243574136221
3.74,0.15107622575853055,0.0024890889257958744,0.01936580787793707,0.175009300566471,-0.00031108652551647097,0.00187645190583232
3.74,0.15107622551124303,0.0024891017291923294,0.019383929697417833,0.175009300566471,0.0024185751253667743,0.0018764421720038216
3.75,0.15282574471105384,0.0025229419584523968,0.019330009151349116,0.17467406490920143,-0.020388011548279957,0.0018814535790663003
3.76,0.15457371028925637,0.0025567849746877115,0.019198867636268515,0.17678497295066514,-0.009431508628274826,0.001886481127484998
3.76,0.15457370959396097,0.002556820917767483,0.01925054439034816,0.17678497295066514,-0.0016475190568592491,0.0018864713936564996
3.77,0.15633556310213093,0.0025907634687083784,0.019256196475238765,0.16907663670275183,0.004813517286074147,0.0018914828007189784
3.78,0.15803567308056932,0.002623452349263173,0.01922690866144789,0.182208058625987,-0.00684858749231757,0.0018965103491376761
3.78,0.15803567097382915,0.0026235616994823917,0.019387257893376662,0.182208058625987,0.01730456940283704,0.0018965006153091777
3.79,0.15985404040367823,0.002658812066423262,0.01955302088625585,0.17762665515214757,0.015178062825631975,0.0019015120223716566
3.8,0.16163123688718822,0.002693532182226222,0.019656990139207176,0.179352144378888,0.007976309282917652,0.0019065395707903543
3.8,0.16163123643857139,0.002693555207480673,0.019689516698808324,0.179352144378888,0.012875734667475467,0.0019065298369618558
3.81,0.16343005796543486,0.002728959543950482,0.019800133088189432,0.18703215660489042,0.0075786801527426536,0.0019115412440243347
3.82,0.16528981998303888,0.002765778725851108,0.01986328032161445,0.17317022759373946,0.005674801551066031,0.0019165687924430324
3.82,0.16528981944707966,0.0027658058716950353,0.019900384532638638,0.17317022759373946,0.011263751492130901,0.001916559058614534
3.83,0.16702410582658575,0.0028003264680745597,0.02001617082731532,0.17715082302527382,0.012183176952931463,0.0019215704656770128
3.84,0.168797975765335,0.002835889016947148,0.020211629319513643,0.18084659068353007,0.02327345635689269,0.0019265980140957106
3.84,0.16879797672012933,0.0028358411830504107,0.02014354112672791,0.18084659068353007,0.01301743714632444,0.0019265882802672121
3.85,0.17060589049774413,0.0028722568189620103,0.02026665280014625,0.18059448482417212,0.010955170202007473,0.001931599687329691
3.86,0.17241265272802528,0.0029087992215620995,0.020265068774028557,0.18220825489706757,-0.005785032704365822,0.0019366272357483887
3.86,0.17241265243557302,0.0029088136944214454,0.02028527774103882,0.18220825489706757,-0.0027409872479789736,0.0019366175019198903
3.87,0.1742402086968395,0.0029458957160153755,0.02026227104326362,0.19016212525434367,-0.001455285723492382,0.0019416289089823691
3.88,0.17614296926007392,0.0029844846944720844,0.020287319075647677,0.19224318951638275,0.004509735054279813,0.0019466564574010668
3.88,0.17614296831156936,0.0029845314993291296,0.020350285057627045,0.19224318951638275,0.013994203570354465,0.0019466467235725684
3.89,0.17805964364382645,0.0030235537129817123,0.020501418949040975,0.18495624560927745,0.01726216064997673,0.0019516581306350473
3.9,0.17990308211740744,0.0030613369168076493,0.02065351417746812,0.1771560997948231,0.014170304056005605,0.001956685679053745
3.9,0.1799030833354322,0.003061277326919195,0.020573316055756328,0.1771560997948231,0.0020901849740377083,0.0019566759452252468
3.91,0.1816853876247906,0.0030979592070617527,0.020603045646514613,0.1922765533150496,0.004667834248927683,0.001961687352287726
3.92,0.18360296964707443,0.003137427309994232,0.02058874404423763,0.18578091856978865,-0.004517480552277922,0.0019667149007064244
3.92,0.18360296859122904,0.003137478609520708,0.020657480861363448,0.18578091856978865,0.005836239939822055,0.001966705166877926
3.93,0.18546697919539035,0.0031759826883950046,0.02070897635553696,0.19475341876158042,0.0038311433655897663,0.0019717165739404053
3.94,0.18741318176238522,0.0032162339449507862,0.02067069073269535,0.1935087452567544,-0.007706552830629523,0.0019767441223591036
3.94,0.18741318171227497,0.00321623636735188,0.02067387079981203,0.1935087452567544,-0.007227544237433559,0.001976734388530605
3.95,0.18934667912037811,0.0032561985271886413,0.02058634980662292,0.1919082670024324,-0.011679156821363506,0.0019817457955930845
3.96,0.19126884295696173,0.0032957531924011282,0.020441708360007096,0.19665091680210142,-0.01587414094737365,0.001986773344011783
3.96,0.1912688424870852,0.003295775977974719,0.02047153536299926,0.19665091680210142,-0.011381345601138307,0.0019867636101832844
3.97,0.19323527745791844,0.00333603983046134,0.020359816155235067,0.19711044529991212,-0.010769837236216889,0.0019917750172457637
3.98,0.1952063375274947,0.003376153522840603,0.020223591686700775,0.19760503183197062,-0.015066678999436043,0.001996802565664462
3.98,0.19520633550395206,0.003376252633100843,0.02035055598819123,0.19760503183197062,0.004057757439055143,0.0019967928318359637
3.99,0.1971826821890448,0.0034164972950326677,0.02040872503084261,0.1985650616696166,0.00919436433710499,0.002001804238898443
4.0,0.19916755628350896,0.0034569876669533787,0.020470180246163473,0.19807072321987096,0.004601939556985874,0.0020068317873171413
4.0,0.1991675567215221,0.0034569661928239037,0.020442894014699762,0.19807072321987096,0.000491856697884277,0.002006822053488643
4.01,0.20115238883302144,0.0034975609754635617,0.020459969630320256,0.20424355397098945,0.004041644526094831,0.0020118334605511217
4.0200000000000005,0.20319523136641124,0.003539337890853746,0.020468736245735784,0.2053776851684429,-0.000725720410838967,0.0020168610089698205
4.0200000000000005,0.20319523217731325,0.003539298241801941,0.020419335519438888,0.2053776851684429,-0.00816687543622467,0.002016851275141322
4.03,0.2052446039842699,0.0035811524292367167,0.020339044533604436,0.19996935468971966,-0.007764575001784023,0.002021862682203801
4.04,0.20724590353821712,0.0036218273882216096,0.020217473034482666,0.20271493410213348,-0.014381042677262132,0.0020268902306224993
4.04,0.20724590137105176,0.003621933757111536,0.020350313781755645,0.20271493410213348,0.005628553704086034,0.002026880496794001
4.05,0.20927007956235777,0.0036631023086856097,0.020380196889773584,0.19924433474455172,-0.002080802731294423,0.0020318919038564798
4.0600000000000005,0.2112671087343593,0.0037038252517248996,0.02038132746410835,0.2060439968613841,0.001223774916404245,0.0020369194522751786
4.0600000000000005,0.21126710683891722,0.0037039182825112853,0.020498204001081433,0.2060439968613841,0.018828706981979606,0.00203690971844668
4.07,0.2133287915025663,0.0037461470311108388,0.02065316632822974,0.20832432841062712,0.009098075033351727,0.002041921125509159
4.08,0.21540197573061862,0.0037889421318695856,0.020708987660091237,0.19524788500293888,0.0038020661876450416,0.0020469486739278574
4.08,0.21540197451897963,0.0037890009813193646,0.020780577669616954,0.19524788500293888,0.014585558639722317,0.002046938940099359
4.09,0.217359508668912,0.003829686616115718,0.02092746267372963,0.20269620796454915,0.01488614265350528,0.0020519503471618378
4.1,0.21938590143729753,0.003872095589003629,0.021070722631630644,0.2025254539062496,0.014042402093393098,0.002056977895580536
4.1,0.21938590234282565,0.003872052175514943,0.02101641106679765,0.2025254539062496,0.005861535051788628,0.0020569681617520377
4.11,0.22141488186880087,0.0039147657487503176,0.021133088460649905,0.20820141280539037,0.022815315593818573,0.002061979568814517
4.12,0.22349391095221974,0.003958633810745291,0.021269884564392806,0.20477196057783098,0.009054344065550906,0.0020670071172332154
4.12,0.2234939112289955,0.003958620680469614,0.02125384220564938,0.20477196057783098,0.006637908370552303,0.002066997383404717
4.13,0.22554531613326131,0.004002181554427684,0.021280103807421954,0.21041150412700133,-0.005076164120373713,0.002072008790467196
4.14,0.22765318681928048,0.004047102661354334,0.021300099675073233,0.21616865800724802,0.005581930042775366,0.002077036338885894
4.14,0.2276531861073666,0.004047136153446007,0.021340532303291054,0.21616865800724802,0.011672234319769215,0.0020770266050573957
4.15,0.2298169248314532,0.004093329975903039,0.021466879831153068,0.21962925451204637,0.01448273252314028,0.002082038012119875
4.16,0.232010968286395,0.0041403420916134755,0.021502551426242588,0.21725599245728017,-0.0019592263463171847,0.0020870655605385734
4.16,0.23201096660042417,0.004140420812252103,0.021593615604034517,0.21725599245728017,0.011757629963376658,0.002087055826710075
4.17,0.23418434251728984,0.004187310252081251,0.02167085947892916,0.21905311853449033,-1.920458268320213e-05,0.002092067233772554
4.18,0.2363748147156975,0.004234812846886113,0.021700327534292532,0.21967315516825467,0.004448450603163814,0.002097094782191252
4.18,0.2363748148364664,0.0042348072630971935,0.021693892827150146,0.21967315516825467,0.003479200614779479,0.0020970850483627537
4.19,0.23856847528502198,0.004282328501191574,0.021667145247408818,0.21619725959451794,-0.01449000222231912,0.002102096455425233
4.2,0.24072873942201928,0.00432909549568737,0.021467726840592023,0.21456254159258709,-0.022702022204707854,0.0021071240038439314
4.2,0.240728736507069,0.00432922999151946,0.02162352431045757,0.21456254159258709,0.000765509808181658,0.002107114270015433
