t,X,Y,yaw,vx,vyaw,bias
2.71,0.024339192287656644,3.119054327189188e-05,0.0010246296488247053,0.06859246863636806,-0.009289722834468793,0.005682152285551868
2.72,0.02502859584311442,3.4439696175906826e-05,0.00109334749864435,0.0733291981620846,-0.001635028302973321,0.005631611883922349
2.72,0.025028602493704567,3.071294383707383e-05,0.000999046216448222,0.0733291981620846,0.008880018905764162,0.005706557075192054
2.73,0.025768137842422004,2.6271950902191758e-05,0.0008412630420208151,0.08180621942746977,0.0012950023329922145,0.005806696869632864
2.74,0.026584517105295462,2.3486423532303516e-05,0.0006461719749391891,0.07951026637221077,-0.0085551461521149,0.005871309232000759
2.74,0.026584522493575843,2.037230845574439e-05,0.0005717932563427715,0.07951026637221077,-0.0002683158905929621,0.005929986176463965
2.75,0.027370791270913405,9.074213466768054e-06,4.210485616746294e-05,0.06747238174825333,-0.016471266716456944,0.006142526260087448
2.76,0.02804696309038255,9.760522977388442e-06,-8.515977031601175e-05,0.06944264402731289,-0.01469882267161899,0.006130975014372559
2.76,0.028046966511242326,7.689625732810068e-06,-0.00013211197596329122,0.06944264402731289,-0.009471889491954707,0.006167745061323196
2.77,0.028748216076405195,1.995320744044061e-05,0.0003025518061563462,0.07874661004053185,0.006796264937933717,0.005955712501141392
2.78,0.02953656616983037,1.493867573518065e-05,8.589628334401125e-05,0.07993749976873916,-0.006670333271623202,0.006042912962982037
2.78,0.02953657093178521,1.1898958093944945e-05,2.027093854908839e-05,0.07993749976873916,0.0006295970059003756,0.006093934735324881
2.79,0.030331611747786112,3.3228509132942644e-06,-0.00032287915020043253,0.07402679904136049,-0.01010389383907332,0.006232943919636389
2.8000000000000003,0.031079659031165836,6.392102860094776e-06,-0.00025306243686458414,0.08461064292441743,-0.0020226447441659256,0.0061809485291014436
2.8000000000000003,0.031079659380472285,6.155196022471946e-06,-0.0002579342889994231,0.08461064292441743,-0.001481140036365677,0.00618470906537071
2.81,0.03191955584467605,1.3188995190589845e-05,8.01674413311587e-06,0.07618114830196936,0.007138615842431306,0.006073777245787812
2.82,0.03268972862106421,1.2736158148336669e-05,5.6844583018077975e-05,0.08754884050527807,0.006071990895945983,0.006080596614345283
2.82,0.032689739636521296,4.792275136523293e-06,-9.882356732123188e-05,0.08754884050527807,0.023361142542069988,0.006199900007591684
2.83,0.033563692983978065,-6.751985651715603e-07,-6.379395615404586e-05,0.08545191849106347,0.01726727021805212,0.006277835154646542
2.84,0.034415811626809845,1.4703987497275898e-06,0.00021173490475418535,0.08219185494241511,0.02212902537516854,0.006246947002466536
2.84,0.03441580142746809,9.284892333552128e-06,0.0003574833657255058,0.08219185494241511,0.005953874810671916,0.006136034732109043
2.85,0.03523940714383537,1.198015544219043e-05,0.000501574179545499,0.08449006081692295,0.008547329916607825,0.006103072432766009
2.86,0.03608741076416554,1.2484820965684529e-05,0.0005905942744510757,0.0887093943835443,0.008714923988314121,0.0061020142906462755
2.86,0.0360874046876105,1.7315054455175364e-05,0.0006766963643908197,0.0887093943835443,-0.0008335295959516764,0.006036950887341939
2.87,0.03697832909563127,2.8271004201041412e-05,0.0010165007048670138,0.09393523975446752,0.009840079433955826,0.005902126492291904
2.88,0.03791507270808254,3.1798128338299e-05,0.0012245668254481593,0.09039313665837351,0.015020360985998023,0.005869621875317458
2.88,0.03791507084650574,3.3306225783789833e-05,0.001250208136194675,0.09039313665837351,0.012178917474415758,0.0058503805360605055
2.89,0.03881443519999313,2.456373032114443e-05,0.0010554629411989452,0.08416794728665239,0.002478629715973662,0.0059721615699731
2.9,0.03966052627581304,2.7422973186383543e-05,0.0011604874609016367,0.09017016930526066,0.006267665538145758,0.005948532516571468
2.9,0.03966051477858731,3.6773501833831186e-05,0.0013127514746019905,0.09017016930526066,-0.010593201561960346,0.0058350605655263085
2.91,0.04056556013033288,4.5435920924192165e-05,0.0014367651854040081,0.09472999284166836,-0.0035495546335982398,0.005747168503897811
2.92,0.041516744811712206,4.645075789231169e-05,0.0013875335113100603,0.10001269443258198,-0.004198005247044756,0.005751187705450704
2.92,0.04151674781079488,4.402380288647818e-05,0.001349691522116939,0.10001269443258198,-1.0602860519698214e-05,0.0057791959070511
2.93,0.04250561332790604,5.6564978464735636e-05,0.0016790151740113206,0.08472104923146888,0.010076024276662824,0.005654091092362108
2.94,0.04336117278335718,6.140140391251435e-05,0.0019071562526454492,0.09608025190638655,0.016087534715970325,0.0056170562195104684
2.94,0.043361172935721295,6.127929020991374e-05,0.0019053299588583583,0.09608025190638655,0.016289479983827893,0.005618398753965676
2.95,0.044323610477839934,6.296844297733087e-05,0.002064139450981892,0.09830546013597505,0.016164447894705034,0.005619940256514587
2.96,0.04531124987846493,7.080660447178189e-05,0.0024340255349029048,0.10455225754522704,0.025989065630860203,0.005559777717372141
2.96,0.045311232643255005,8.425607307980463e-05,0.002626951452978828,0.10455225754522704,0.0046708906255961,0.005418909798693793
2.97,0.04634916751507325,8.356134041881423e-05,0.002581081534006078,0.09423425978277343,0.0018386883458540305,0.005453620246957847
2.98,0.047289207537576726,9.065427615595313e-05,0.002760259535069291,0.09111636357490335,0.009422377929928795,0.005407457363404458
2.98,0.04728919140680365,0.00010267533853932342,0.002925747794936771,0.09111636357490335,-0.008851346452375121,0.005287430540503293
2.99,0.048205800925307636,0.00010410728424854516,0.002804649300328063,0.09852391901580329,-0.00984778148485857,0.00529957047678937
3.0,0.049194720441879565,9.959190236409119e-05,0.00246421450098289,0.10351916420482689,-0.021256284124571288,0.005368604205305991
3.0,0.04919473493135442,8.929345984722959e-05,0.0023276185936739685,0.10351916420482689,-0.006183206135122157,0.005467019131898155
3.01,0.05022297279860866,9.746099556670932e-05,0.0024105218258861326,0.09407942004028207,-0.0017590963891703426,0.005413434182056324
3.02,0.05116512609665814,8.438572810403143e-05,0.0019022690296775632,0.0959006477634644,-0.02488753808865188,0.005552563146958682
3.02,0.05116515673538946,6.325782471118302e-05,0.0016323127605788875,0.0959006477634644,0.004881576699252786,0.005745782725311755
3.03,0.05212738610460788,6.266754207642012e-05,0.0016288219528750845,0.10028015659038363,0.0032833786727384006,0.005765027590914871
3.04,0.05313339593430067,6.553628022097655e-05,0.001699604735984657,0.1046465767811987,0.005071675456879238,0.005754332924208855
3.04,0.05313339436194332,6.661312160911917e-05,0.0017128846868374496,0.1046465767811987,0.0036082149561943765,0.005744889911524509
3.0500000000000003,0.054176769297824445,7.096176521473964e-05,0.0018087175797132085,0.10045127404289815,0.005433130294120917,0.0057230418959035075
3.06,0.055188513572067714,8.215525731621703e-05,0.0021416558402353398,0.11030475453469835,0.018558393597846473,0.005645003213553716
3.06,0.055188491026368545,9.746609232517766e-05,0.0023238272592107745,0.11030475453469835,-0.0015038975239076852,0.0055163050310037005
3.0700000000000003,0.05629211082377796,9.169635666417161e-05,0.002121346723645527,0.1110699533743413,-0.0072264870261210395,0.00558442340551267
3.08,0.05740472964697634,9.915496078839193e-05,0.002195103563122249,0.11369340433395102,-0.0003492848149164018,0.005543769197963046
3.08,0.05740472515711069,0.00010214041021839217,0.0022293205450690558,0.11369340433395102,-0.004115120619129003,0.005519751392053613
3.09,0.0585427458576697,9.559502627449248e-05,0.001991472642708216,0.11515592872098475,-0.01011791151474686,0.005590798192187393
3.1,0.05969508233199059,9.855398736354919e-05,0.0019086083235141456,0.11621713454595227,-0.009255576042444653,0.005585729696135155
3.1,0.059695087602075564,9.511058206469026e-05,0.001870591662822199,0.11621713454595227,-0.005074225179367621,0.005612244362413061
3.11,0.06085522781273513,9.789077351155406e-05,0.001832576477252737,0.11345951124075614,-0.004685971112894662,0.0056076751224510635
3.12,0.06199552175238193,9.919092992910704e-05,0.0017647176196846452,0.12120894358567061,-0.0056744265308682285,0.005613451908122099
3.12,0.06199553126538411,9.303261946018382e-05,0.0016991398602424494,0.12120894358567061,0.0015337545437954557,0.005658899427011664
3.13,0.06320306575700796,9.158091543244468e-05,0.0016440050615455684,0.11501073930593854,-0.0006152634876907849,0.00568404847120487
3.14,0.06435533152565928,9.183963994067256e-05,0.0015958894779333525,0.11794407125678044,-0.0025899773196010225,0.005695524102811729
3.14,0.06435534657406738,8.213535880057502e-05,0.001496181455204683,0.11794407125678044,0.008362922698574977,0.005764190724913343
3.15,0.06553291591502726,8.599319877171369e-05,0.0016205372876992856,0.11540584420089824,0.009604389822167847,0.005749743422871806
3.16,0.06668690970969585,8.331171909159969e-05,0.0016037131945178481,0.11531040378144813,0.004294407032042664,0.005780428383085572
3.16,0.06668691468776358,8.010269329850762e-05,0.0015718407323461593,0.11531040378144813,0.007793439004067263,0.00580224128648461
3.17,0.06784053609529926,8.791910570767589e-05,0.0017626425475132743,0.1160284568474931,0.011232685406663325,0.005762439609493502
3.18,0.06900910201510385,9.407478807877796e-05,0.001973302288801945,0.12729944690695796,0.015857631244765462,0.005735862013670623
3.18,0.06900908783224652,0.00010319322888959562,0.0020609919665377932,0.12729944690695796,0.006236694582390345,0.00567622049867012
3.19,0.07027326762649252,0.00011098857951502996,0.0022176845788105964,0.11532915876263092,0.009109883500252092,0.005643152716226224
3.2,0.07143235047554865,0.00010878983762210941,0.002198019479292326,0.1231969563798543,0.0039016176061669877,0.005672916981172703
3.2,0.07143233277031434,0.00012001981413113571,0.0023025290289261004,0.1231969563798543,-0.007557856527471809,0.005602272490777684
3.21,0.07266506538647359,0.00013874896248540798,0.0025067568466974693,0.1242733173942681,0.000962023307405812,0.005504752590956747
3.22,0.07391121296225067,0.00014139747476371294,0.002505694869732185,0.1289200375383089,0.0004598609599547963,0.005507606599902379
3.22,0.0739111990756145,0.00015003659146506146,0.002583538973834582,0.1289200375383089,-0.008070697301196902,0.005455308041017937
3.23,0.07519798593033361,0.00015014872838133006,0.002448098802213301,0.12563717903397154,-0.009736678605462503,0.005474273558090133
3.24,0.07645206049599121,0.00012935039182242506,0.0018313845433602309,0.122465370984097,-0.0341445910133628,0.005612237948915619
3.24,0.07645211419422449,9.664593992876037e-05,0.0015460383200291282,0.122465370984097,-0.002893153419653134,0.0058027827521574945
3.25,0.07768118896021091,9.78351605021884e-05,0.0015053562235655166,0.12847693048167794,-0.003250692272097586,0.00580683101141068
3.26,0.07895610485021202,9.651335553517108e-05,0.0014044656587323151,0.11507433446051787,-0.00646372922000674,0.005824894146005918
3.26,0.07895609896611305,0.00010010051094654418,0.001434821294840526,0.11507433446051787,-0.009786393178086007,0.005804745569506095
3.27,0.08011799922011267,0.00012110042160187409,0.0016471906358130229,0.13028862969850216,-0.0003501289920612542,0.005698475435380564
3.28,0.0814171430446723,0.00013244727630770908,0.001832424758745605,0.12522301259968333,0.00851548955103223,0.005648902671757132
3.28,0.08141712842906351,0.0001413746417727265,0.0019058307284615748,0.12522301259968333,0.00048520958474872894,0.005600470349224069
3.29,0.08267295553700332,0.00015862958024865232,0.0021421389869264395,0.13014997799282088,0.00752288738696902,0.005521634824776242
3.3000000000000003,0.08397569254363456,0.00014206128177478335,0.0018320076513525638,0.1317927746858079,-0.010574501596368852,0.005622286775316938
3.3000000000000003,0.0839757129122927,0.00012971328099904673,0.0017333859970866299,0.1317927746858079,0.00020817976001297547,0.0056869703017277985
3.31,0.08529116353429048,0.0001094530773079596,0.0013947148617244165,0.12837676475360155,-0.010149224057000108,0.005802379426620891
3.3200000000000003,0.0865764519912661,0.00012162924178582663,0.0014940113718176244,0.1304695127884579,-0.0007220165642287217,0.005750226720375405
3.3200000000000003,0.08657643926436957,0.0001293517204785755,0.0015539393748958785,0.1304695127884579,-0.007270524843288665,0.005711152791448364
3.33,0.08788058927564796,0.00014537143027712268,0.0016868728767242096,0.12976179554463835,-0.0010221271112426551,0.0056418948444521165
3.34,0.08918012734846528,0.00014404681859211146,0.001610528024065401,0.13236714943998276,-0.0041259426512954694,0.005658975020934158
3.34,0.08918012134928509,0.0001476896607504935,0.0016380209361691305,0.13236714943998276,-0.007128520363756003,0.005641154021803599
3.35,0.09050312934143671,0.00016765738609470437,0.001821149926994696,0.13150727641616689,0.0005993379584877511,0.005555944780801165
3.36,0.09182574684273923,0.00019599701669324534,0.0023014222068227647,0.14182673557641629,0.022856529975653614,0.00543410629702356
3.36,0.09182570864403913,0.0002191580288561056,0.0024714989485416037,0.14182673557641629,0.004292076010623522,0.00532450184254332
3.37,0.09324312668087896,0.0002262051323950091,0.0025636536362476244,0.14068585500617173,0.00578706525675772,0.005308103236117522
3.38,0.09465289093201625,0.00022682665118975353,0.0025683641271047725,0.14463608688996946,0.0032929239006330687,0.0053216853595964755
3.38,0.09465289338755001,0.00022536267977134073,0.0025579176090375338,0.14463608688996946,0.0044325838956904545,0.005328378725078987
3.39,0.09609851444713942,0.00022933086941917652,0.0026058930620881777,0.14363724865041896,0.0045433681260168834,0.0053271697907162205
3.4,0.09753059387452337,0.00026171405295552833,0.003145831772680416,0.13787348036746178,0.027738926565373745,0.005201509338442319
3.4,0.09753056030318458,0.00028136932473623065,0.003282145235363145,0.13787348036746178,0.012875748242161072,0.005114669510620372
3.41,0.09891169837035375,0.00027280016532188033,0.0032388474262639855,0.14112027462378554,0.007654695743120727,0.005171352554288518
3.42,0.10031926548056884,0.00025671859300696966,0.0029685253668942217,0.1361375448684314,-0.008612028593652364,0.005259023479498273
3.42,0.10031929280756247,0.00024116252673300046,0.0028634745662690446,0.1361375448684314,0.0028363545313920113,0.0053255667451438116
3.43,0.10168586488306597,0.00023612663013415714,0.0027773459965676835,0.14318918290396013,-0.0006368168732601436,0.005363081828334433
3.44,0.10312354407107868,0.00023353895327222056,0.002663222044679432,0.1510495074945531,-0.005688973107450122,0.005390171785714367
3.44,0.10312355793784628,0.00022579707447890372,0.0026122706201042903,0.1510495074945531,-0.00013919552219165097,0.005422264225116354
3.45,0.1046233507167368,0.00024342952623618907,0.0027816140737196046,0.13653866541855858,0.005038498812322139,0.005366620676045829
3.46,0.10599355935214616,0.00024876097161547064,0.0028562494405167727,0.1431059182451419,0.006175228982293779,0.005360556396366574
3.46,0.10599353518632353,0.00026203915280266195,0.0029414012387146728,0.1431059182451419,-0.0030949921564429952,0.00530722305482849
3.47,0.10742706558059739,0.00025174839345348636,0.0027342636471364558,0.14643805742213628,-0.008436354312205975,0.00536433712783751
3.48,0.10889228153657508,0.0002869790507625872,0.003135439519648463,0.1476601562930545,0.014318135541745011,0.005243557608508649
3.48,0.10889223301901231,0.000313185144083755,0.003299304757213865,0.1476601562930545,-0.003512328488375892,0.00514149489777496
3.49,0.11037454786929866,0.00031074507038686953,0.0031774083747888866,0.15542056034371657,-0.006142153331762731,0.005169474688148259
3.5,0.11192721708392535,0.00032097996440229125,0.0031962830377704485,0.1533559488503041,-0.002379948914429186,0.005149605191408391
3.5,0.11192721511083911,0.00032202162133712506,0.003202630064264104,0.1533559488503041,-0.003070233450950604,0.005145673835103989
3.51,0.11346231465186334,0.0003258818343850453,0.0031597515024326716,0.15545785036371168,-0.0034391440750989296,0.0051495793564103704
3.52,0.11501319468997646,0.00033737109312176203,0.003222593554058851,0.1504570988211763,0.0011156541432200823,0.005125643680891472
3.52,0.11501320202739539,0.00033357844519906095,0.003200072103574543,0.1504570988211763,0.0035638076465321095,0.005139516880227227
3.53,0.11652170532452483,0.0003275368667113705,0.0031135318960479126,0.15578528048825993,-0.00013677906964931416,0.0051785005035808575
3.54,0.118078119344891,0.00031062766295872666,0.0027990253844847246,0.15378076266934138,-0.014802279656295613,0.005255187044692058
3.54,0.11807816539511325,0.00028727468348543466,0.002663745635470487,0.15378076266934138,-0.00010415508062330131,0.00533806468789631
3.5500000000000003,0.1196126662319647,0.00025714079940053844,0.0022874864912973817,0.1491996291388141,-0.011465489428591245,0.0054571636948377725
3.56,0.1211101358315461,0.0002651591380072723,0.002237380214630687,0.15665924886404248,-0.008443068634395694,0.005441437038281446
3.56,0.12111011549119108,0.000275388111490363,0.0022952414520849835,0.15665924886404248,-0.014726632780651321,0.005406181070838596
3.5700000000000003,0.12267819454326853,0.0002899758111928584,0.002265620096951962,0.15871589256100904,-0.01116548076447794,0.00536903184436154
3.58,0.12426555050342306,0.000320060222175026,0.0025172190507888868,0.15906133135336362,0.005839923237484066,0.005280979481918177
3.58,0.12426551986697555,0.00033539666863903077,0.002601901295133422,0.15906133135336362,-0.003351911532361475,0.0052296586844019196
3.59,0.12585909404913279,0.00036750313554222104,0.0028605377641926816,0.16317078186659834,0.005489135713398473,0.005137876881645657
3.6,0.12749164294419363,0.00038738913607597734,0.0031190624451380247,0.16436527961165256,0.015020070680067062,0.005088766265434053
3.6,0.12749163050292198,0.00039355303394809617,0.003152285599514328,0.16436527961165256,0.011415575058513292,0.0050687393692181
3.61,0.12913170667922208,0.0003693357690914877,0.002966813303389743,0.15943192042563648,0.0023510359576554268,0.005162388818045634
3.62,0.13072920402263075,0.0003584478555052575,0.002786105816587145,0.16371905859324742,-0.007205293757284249,0.005211392636665641
3.62,0.13072922897148181,0.00034626746555382735,0.0027219894049256023,0.16371905859324742,-0.00025234749576610264,0.005249836692034804
3.63,0.13236462650354444,0.0003749439582395779,0.0029607445857137886,0.16135723215341638,0.007044869398826625,0.005174806463610087
3.64,0.13398512993123962,0.00040509511816113947,0.0033548794700201984,0.17086240327821955,0.02218861558589235,0.0050975234562502265
3.64,0.13398503226410605,0.0004522499156598701,0.0035974307961721902,0.17086240327821955,-0.004102047762914271,0.004952857570985235
3.65,0.13569599650091077,0.00046151631206734915,0.003586676838085488,0.17406821866241104,-0.003186929461260603,0.004943492986098008
3.66,0.13743190102939218,0.0004903098186299603,0.003835948184666174,0.16765249926766693,0.009963666189503199,0.004876701538885553
3.66,0.1374319323757843,0.00047548684360305943,0.0037615145217495876,0.16765249926766693,0.018027984705891682,0.004920863614671972
3.67,0.13910540914856537,0.000474796630464827,0.00387543958860675,0.16350368860918335,0.016022290678801683,0.004941291381111667
3.68,0.1407420946399954,0.0004599421084834457,0.003777442441534527,0.1656994194656907,0.003946229245095641,0.005002334708584495
3.68,0.14074208422044124,0.000464762269148704,0.0038011097157334764,0.1656994194656907,0.0013832266632538806,0.004988365850661496
3.69,0.14240484734227754,0.0004690467131624566,0.0037960226667583864,0.1735534933362398,0.0008115152321368703,0.004994161345254651
3.7,0.14413562089017595,0.00046212933605238273,0.003643521015500014,0.1670559456293683,-0.0066984992422394135,0.005031944977858251
3.7,0.14413565765594755,0.00044547265975338157,0.003563543660195027,0.1670559456293683,0.0019586011642750882,0.0050789048672482155
3.71,0.14581131909816883,0.0004229797918473017,0.0033244844477569504,0.1739210696305731,-0.00585508860327446,0.005157743596007651
3.72,0.1475508197379007,0.0004204693710030857,0.0031693348027672396,0.1743030205511158,-0.010370909126785233,0.005180356801590506
3.72,0.14755087089023092,0.0003976535393952953,0.0030621633424349182,0.1743030205511158,0.0012246378486543922,0.00524296067207317
3.73,0.14929821301858676,0.00041514655266300604,0.003182293621673347,0.18021418478560508,0.004482928541880347,0.005210237501965913
3.74,0.15109654896792238,0.0004071009318550055,0.0030703534019094793,0.175009300566471,-0.0028443535689471914,0.005246758551104144
3.74,0.1510965513840189,0.00040603519133881476,0.003065458191180183,0.175009300566471,-0.002314943512981218,0.00524960347021384
3.75,0.15284658004698065,0.0003279015267663434,0.002316850368296785,0.17467406490920143,-0.02421919415464472,0.005468575272079152
3.76,0.15459481517779572,0.0003553371414624313,0.0023352279816334755,0.17678497295066514,-0.012042706010480277,0.005408165181102871
3.76,0.15459484094377235,0.0003440353198082997,0.0022844219108921907,0.17678497295066514,-0.006550496429582729,0.0054375420135665455
3.77,0.15635694918560702,0.00037769900007991134,0.002470944302235782,0.16907663670275183,0.0010571003296824264,0.005361838930449212
3.78,0.1580574153140616,0.0003612693908457505,0.0022563594973044688,0.182208058625987,-0.009462504585827841,0.005413788995132309
3.78,0.1580575198104278,0.0003154913195308978,0.0020547862576132813,0.182208058625987,0.012318456098360176,0.0055297540783451945
3.79,0.15987623631339032,0.00031516316321779765,0.0021441203896485567,0.17762665515214757,0.0112969309341317,0.005539872979867314
3.8,0.16165379526846252,0.0003069305498109115,0.002128437942980436,0.179352144378888,0.005287259657236709,0.005569415572475872
3.8,0.16165380776665275,0.0003014450472117475,0.002104788178928072,0.179352144378888,0.007841639995886326,0.005582953127212609
3.81,0.1634530125669167,0.00028814805845835996,0.002043882100525365,0.18703215660489042,0.0036383210990339693,0.005624401422398644
3.82,0.16531313830079544,0.0002905559274757098,0.0020656898615331286,0.17317022759373946,0.002957588560062024,0.00562773259788514
3.82,0.16531315434279426,0.0002834988130693164,0.00203589828654868,0.17317022759373946,0.006173978623841055,0.005644700955636384
3.83,0.16704776117022394,0.00029561577454068836,0.002166229330698154,0.17715082302527382,0.008242820599042763,0.005624392196570153
3.84,0.16882192491075504,0.00032523992302951833,0.0025130099645841587,0.18084659068353007,0.020586885205964467,0.005564259029569208
3.84,0.16882186129242485,0.00035328063283683706,0.0026290924063883158,0.18084659068353007,0.00805950802049683,0.005498469078207778
3.85,0.17063014480254052,0.0003539566032663192,0.0026777490579862136,0.18059448482417212,0.007096431869272981,0.0055078808205231075
3.86,0.17243734571072458,0.0003255994178994999,0.002415059729318815,0.18220825489706757,-0.008480857750272852,0.005583423840305555
3.86,0.17243734936235727,0.00032399602297383324,0.002408551737491629,0.18220825489706757,-0.007778819408128112,0.005587094129772313
3.87,0.17426525259472694,0.0003388790447692675,0.0024112319562246158,0.19016212525434367,-0.005352979348129286,0.005563492804936854
3.88,0.17616836318501491,0.0003591145121359432,0.002511804438914403,0.19224318951638275,0.001840300990666936,0.0055287641833047735
3.88,0.17616840112457735,0.0003424827583285064,0.00244563318058901,0.19224318951638275,0.008975486287635448,0.005565900298275454
3.89,0.17808542341139072,0.00036665858407422503,0.002681951829461542,0.18495624560927745,0.013392758302169122,0.0055231140148771386
3.9,0.17992925203834198,0.00036740076315711296,0.002775306474129211,0.1771560997948231,0.011499206998662264,0.005532215393914823
3.9,0.17992917404798767,0.00040148933000713175,0.002908259879869629,0.1771560997948231,-0.0028312205000986003,0.005457962458295291
3.91,0.18171181003399484,0.00042331108963937925,0.003002752629387625,0.1922765533150496,0.0008690645160422169,0.005422278495726118
3.92,0.18362983140313496,0.00041091572522792907,0.0028395026700032936,0.18578091856978865,-0.007154040995926736,0.005460671627456866
3.92,0.18362987625340482,0.00039144412549847496,0.0027649811607275347,0.18578091856978865,0.0008750595874929181,0.005502090291659432
3.93,0.1854942869549961,0.0003924507651275459,0.002743700110017427,0.19475341876158042,-2.961276042657342e-05,0.005510776452505145
3.94,0.18744095377773937,0.0003738821611513267,0.0025213108491950785,0.1935087452567544,-0.010391130374276471,0.0055601422954174706
3.94,0.18744094323691446,0.00037843601109457665,0.002538408621797065,0.1935087452567544,-0.012232547184121034,0.00555068499177555
3.95,0.1893748837641388,0.0003676380053592044,0.00230458931530304,0.1919082670024324,-0.01559036365048157,0.0055827848587122276
3.96,0.19129746572121978,0.00036504321403050074,0.002084668651047031,0.19665091680210142,-0.018576493326572366,0.005596949811853964
3.96,0.1912974782213558,0.0003596506259563757,0.0020648039560468455,0.19665091680210142,-0.016437923252586646,0.005607885244824773
3.97,0.19326430183559778,0.0003720630940899209,0.001958578452991839,0.19711044529991212,-0.014686953530508362,0.005591218698504506
3.98,0.19523578336930003,0.00036851987597896833,0.0017455320370269385,0.19760503183197062,-0.017773302938978098,0.005605795622853208
3.98,0.195235882614134,0.00032558140196272393,0.001590351679070384,0.19760503183197062,-0.0010735890038112011,0.005690817350092283
3.99,0.1972125657424524,0.0003594729151560682,0.0017896691093582616,0.1985650616696166,0.005249460687519678,0.005630889989992423
4.0,0.1991978685403333,0.0003547746600311284,0.001769808578182812,0.19807072321987096,0.001875542630512325,0.005646756470696765
4.0,0.19919782973283193,0.0003716699222472928,0.0018297291500659122,0.19807072321987096,-0.0045703131855044585,0.005614081071822691
4.01,0.20118302015304426,0.0003986463003498372,0.0019405291607423,0.20424355397098945,0.00013964539625916598,0.0055696324814934845
4.0200000000000005,0.20322630626747296,0.00039373014587314474,0.0018655115423433027,0.2053776851684429,-0.003422942244480698,0.00558631446716886
4.0200000000000005,0.2032262467768747,0.0004197441737518095,0.0019560588741986975,0.2053776851684429,-0.013159698109901606,0.005537168833750528
4.03,0.20527602441521467,0.00043146476899598636,0.0018751770132465749,0.19996935468971966,-0.011633786232641998,0.0055228296842988744
4.04,0.20727776513030638,0.00042143426894257144,0.001642436413364157,0.20271493410213348,-0.017059828290217877,0.005548129199347984
4.04,0.20727787433459133,0.00037349729154822136,0.0014786475935370164,0.20271493410213348,0.000546081422677043,0.0056366143305411915
4.05,0.2093025461852061,0.00034241552264312896,0.0012640623550166925,0.19924433474455172,-0.006073103581806837,0.005698553029488121
4.0600000000000005,0.21129996234971082,0.0003567266269269561,0.0013010788092762278,0.2060439968613841,-0.0015174152145108668,0.005677401559673392
4.0600000000000005,0.21130005727450743,0.00031469040648733843,0.0011600057891389382,0.2060439968613841,0.013641054404682051,0.005753262651721311
4.07,0.21336227446978387,0.00027183526901770693,0.0010094590813104704,0.20832432841062712,0.005011109094889218,0.005833678142619191
4.08,0.21543592296997321,0.00026329389690978066,0.0009729871310036152,0.19524788500293888,0.000976417576528766,0.005852331840391377
4.08,0.21543597525945485,0.00023986044180538974,0.0008957617531421469,0.19524788500293888,0.009271298824868763,0.005893668601504209
4.09,0.21739391371553773,0.0002495963668356164,0.0010382155878335434,0.20269620796454915,0.010766862325554176,0.005879790787942466
4.1,0.21942074653688304,0.00025287407837684244,0.001155276454486108,0.2025254539062496,0.011204461612452837,0.005877776091008877
4.1,0.21942067942059462,0.0002833308173342491,0.0012539565187010741,0.2025254539062496,0.0006090012982095626,0.005825196260411601
4.11,0.22144988986763792,0.00038496554194141126,0.0018669387639211198,0.20820141280539037,0.01885237038134461,0.005656612372971121
4.12,0.22352945301274404,0.00035457713502203394,0.0017859071398414511,0.20477196057783098,0.00629537862872293,0.0057141838826965455
4.12,0.2235294223565468,0.0003685863314166618,0.0018305213534347893,0.20477196057783098,0.0015068130677998153,0.005690519873715701
4.13,0.2255814146514431,0.0003135344456930138,0.0014916133484063508,0.21041150412700133,-0.009131435844176247,0.005788420668577431
4.14,0.2276896894588908,0.00034985497224024087,0.0016567554468301302,0.21616865800724802,0.0028134607044847763,0.005733882120539934
4.14,0.22768971325598428,0.0003389218708073152,0.0016225290189783642,0.21616865800724802,0.006485751412341371,0.005751954437103029
4.15,0.2298538934337271,0.0003649062024868067,0.0018202751882730051,0.21962925451204637,0.010478644431349465,0.005715359674952274
4.16,0.23204853010962428,0.0003258188029619677,0.0015980048458425957,0.21725599245728017,-0.004752187370527957,0.005784615157811042
4.16,0.23204860394643823,0.0002917291490214594,0.0014931693481378204,0.21725599245728017,0.006492013487590573,0.0058397225071083
4.17,0.23422261510870251,0.00023382093751098956,0.0012028781303057242,0.21905311853449033,-0.004178642106697739,0.005937119957445544
4.18,0.23641356507032205,0.0002530802538049179,0.0012850793048914415,0.21967315516825467,0.0015944837173822645,0.005910976620147174
4.18,0.2364135423270097,0.0002636668933443006,0.0013170708790964888,0.21967315516825467,-0.0018355789123688567,0.0058942350066972455
4.19,0.23860792611845005,0.00016801081255768852,0.0007363013411668714,0.21619725959451794,-0.018726976027076604,0.006047787633063548
4.2,0.2407687387538577,0.0001493541988516151,0.00040060227115219354,0.21456254159258709,-0.025637092988620838,0.006078952471642867
4.2,0.24076887773186453,8.392948711582472e-05,0.00020625660998794922,0.21456254159258709,-0.004807109592901551,0.006180205636814684
4.21,0.24291646074908285,0.0001063049367031942,0.000281269652740471,0.21728691482339516,-0.001111228581560274,0.006146743418761581
4.22,0.2450945263828319,0.0001496372331305375,0.0005781314795265326,0.22447322524184593,0.013224292977869275,0.006082351347831974
4.22,0.24509446783396274,0.00017772041915784477,0.00066018138377339,0.22447322524184593,0.00443323391084849,0.00603979196607684
