t,X,Y,yaw,P_yaw
3.84,0.1705932498814713,0.0033959654381431085,0.0240719292029634,0.00020000000000000006
3.85,0.17239848615652692,0.003439429353443089,0.024109639104016048,0.00030000000000000236
3.86,0.17422122570992754,0.0034833834630568316,0.023680614139309348,0.00040000000000000024
3.86,0.17422120812768274,0.003484126807450306,0.02384567366248766,0.00020000000000000006
3.87,0.17612813697624116,0.003529607431136492,0.02387590992107512,0.00030000000000000236
3.88,0.17805155108388412,0.0035755394214258417,0.02405326758161686,0.00040000000000000024
3.88,0.1780515355176428,0.003576194456107291,0.024194202798980637,0.00020000000000000006
3.89,0.17989519886776248,0.0036208091266391857,0.02448066801953401,0.00030000000000000236
3.9,0.1816604939411043,0.003664033364437863,0.024553816410106136,0.00040000000000000024
3.9,0.1816605067821817,0.003663499671363643,0.024437026600584333,0.00020000000000000006
3.91,0.18359381564510494,0.00371075339799058,0.0245735007702728,0.00030000000000000236
3.92,0.18544628799324636,0.0037562842937493065,0.024324663206763946,0.00040000000000000024
3.92,0.18544627892252277,0.003756657649151875,0.024405112942765293,0.00020000000000000006
3.93,0.18739983024625914,0.0038043437576567784,0.02437357418103139,0.00030000000000000236
3.94,0.1893334277820631,0.0038514817754466473,0.02404068736853579,0.00040000000000000024
3.94,0.18933341029763454,0.0038521999928506924,0.024191973831214048,0.00020000000000000006
3.95,0.19125075465323854,0.003898593388282971,0.023920104441421536,0.00030000000000000236
3.96,0.19322018836460078,0.003945711435224926,0.0236683491227567,0.00040000000000000024
3.96,0.19322016112373355,0.003946837744748042,0.0239025360002727,0.00020000000000000006
3.97,0.19519104040235966,0.003993955731325094,0.023816140331890567,0.00030000000000000236
3.98,0.19716689398416468,0.004041021836606771,0.023570201179101184,0.00040000000000000024
3.98,0.19716685083639507,0.004042818280422584,0.023938925324657193,0.00020000000000000006
3.99,0.19915263839621045,0.00409036498343836,0.024209809473977075,0.00030000000000000236
4.0,0.20113240172831293,0.004138304042810042,0.024154002648366153,0.00040000000000000024
4.0,0.20113239320394657,0.00413865830142603,0.024226098117914086,0.00020000000000000006
4.01,0.2031787680522543,0.004188243680282995,0.024390176124707442,0.00029999999999999797
4.0200000000000005,0.20523276793616987,0.004238351035571947,0.024277213812783405,0.00040000000000000474
4.0200000000000005,0.20523277870563095,0.0042379059955680665,0.024188570294418926,0.00020000000000000118
4.03,0.2072279107507658,0.0042861748014715395,0.02412493921297726,0.00029999999999999905
4.04,0.2092564889268953,0.004335123623306443,0.023834424173017434,0.00039999999999999693
4.04,0.2092564602311942,0.004336310533484163,0.024070424234771706,0.00019999999999999922
4.05,0.2112457746076066,0.004384203424297363,0.023781050563159493,0.0002999999999999971
4.0600000000000005,0.2133106315481433,0.004433317150520538,0.023866559551499918,0.00040000000000000387
4.0600000000000005,0.21331057689424532,0.004435590890721021,0.024316098385697017,0.00020000000000000096
4.07,0.21539488095936557,0.0044862830247853645,0.024068099681568027,0.00029999999999999884
4.08,0.2173371797038941,0.0045330394931885586,0.02398869379996948,0.0003999999999999967
4.08,0.21733711187467686,0.004535853259375577,0.024548330330618196,0.00019999999999999914
4.09,0.2193689396518584,0.0045857412604051176,0.02470766299946826,0.000299999999999997
4.1,0.2213934504980463,0.004635772373353865,0.024829379057396433,0.00039999999999999487
4.1,0.22139342850466823,0.00463667453301929,0.025008087528510418,0.00019999999999999876
4.11,0.22347896484173538,0.004688840683714784,0.025826848088937378,0.0003000000000000055
4.12,0.2255234801060674,0.004741655812407219,0.025612274342575306,0.0004000000000000034
4.12,0.2255234994488369,0.004740880411293096,0.02546024279563561,0.00020000000000000085
4.13,0.22763107896201773,0.0047945514948718165,0.025001405921140547,0.0002999999999999987
4.14,0.22979632289875296,0.004848696919488136,0.025293543398911263,0.0003999999999999966
4.14,0.22979630476669305,0.0048494201954514815,0.0254318938243463,0.0001999999999999992
4.15,0.2319944314519052,0.004905334775275531,0.025674628577664223,0.00030000000000000594
4.16,0.23416453045294627,0.004961063506852329,0.02529047453678568,0.0004000000000000038
4.16,0.23416449126744646,0.004962610428758263,0.025580129634870306,0.00020000000000000099
4.17,0.23635562712292343,0.0050186721963981,0.02516967595641832,0.00029999999999999884
4.18,0.23855211876034088,0.005073968856689532,0.025313220211252575,0.0003999999999999967
4.18,0.23855207613574644,0.005075651281987834,0.025624019614597697,0.00019999999999999914
4.19,0.24071078340720006,0.0051309781490133845,0.02485313860706913,0.0003000000000000059
4.2,0.2428545442795343,0.0051842683076274805,0.024444036151103358,0.00040000000000000376
4.2,0.2428544342099365,0.005188627162744179,0.02525216180178106,0.00020000000000000096
4.21,0.24502861367839537,0.0052435415674175374,0.025368749409672764,0.00029999999999999884
4.22,0.2472779073017972,0.0053006155779963095,0.02581784864941796,0.0003999999999999967
4.22,0.24727787889991298,0.005301738592556697,0.026023117235479516,0.00019999999999999914
4.23,0.249446942953925,0.005358197145927888,0.0262419409813004,0.0003000000000000059
4.24,0.25166144971163257,0.005416323444866764,0.02644909145287947,0.00040000000000000376
4.24,0.25166145056369243,0.005416290325449514,0.026443048742832577,0.00020000000000000096
4.25,0.25393502706462684,0.005476424636339176,0.026755491852600784,0.00029999999999999884
4.26,0.2562856205738994,0.005539330933165601,0.027028454306374943,0.0003999999999999967
4.26,0.2562856569751047,0.005537941361236274,0.02678208405421941,0.00019999999999999914
4.2700000000000005,0.2585907673724813,0.005599691786474665,0.026300872001846897,0.0003000000000000059
4.28,0.26082604258534814,0.005658495033134115,0.026586829146316535,0.00040000000000000376
4.28,0.26082603888851696,0.005658635331411585,0.02661166465458471,0.00020000000000000096
4.29,0.26318478602426465,0.0057214203409367516,0.026911001415210835,0.00029999999999999884
4.3,0.26540347144101284,0.005781141804824003,0.026810123757527744,0.0003999999999999967
4.3,0.26540345885381994,0.005781615501528751,0.026893698546570657,0.00019999999999999914
4.3100000000000005,0.2677598019198939,0.005845001564124369,0.02700949429699889,0.0003000000000000059
4.32,0.2700428593723501,0.005906680790690426,0.02682367351455101,0.00040000000000000376
4.32,0.27004282357730824,0.005908017798350867,0.027057235081277727,0.00020000000000000096
4.33,0.27231769027656505,0.005969584426330258,0.02746216086311669,0.00029999999999999884
4.34,0.2746783410383546,0.006034429299470515,0.02721692478138371,0.0003999999999999967
4.34,0.27467831995209285,0.006035209011198318,0.02735205356056896,0.00019999999999999914
4.3500000000000005,0.2769783558353171,0.0060981354091269825,0.027278119133099604,0.0003000000000000059
4.36,0.27928983755810305,0.0061612039267171705,0.02718403855129714,0.00040000000000000376
4.36,0.2792897828235157,0.006163217782877342,0.027533139171127513,0.00020000000000000096
4.37,0.28163397055937256,0.006227776944411741,0.027815079681297768,0.00029999999999999884
4.38,0.2840237666691817,0.006294266461686122,0.028160617719639354,0.0003999999999999967
4.38,0.28402378434542574,0.006293622482842296,0.028050513094320505,0.00019999999999999914
4.39,0.2864222072505122,0.006360917126716743,0.02793372404312917,0.000299999999999997
4.4,0.2888175298034752,0.006427844814545182,0.027988043750836876,0.00040000000000000376
4.4,0.288817502557346,0.006428827670676456,0.02815406398580962,0.00020000000000000096
4.41,0.2912548054563582,0.006497465788771396,0.028204855593722704,0.00029999999999999884
4.42,0.29365469637296365,0.00656517232029569,0.027925559497931785,0.0003999999999999967
4.42,0.29365464611535685,0.006566969873343234,0.028226223094839915,0.00019999999999999914
4.43,0.29614838031698015,0.006637377270570149,0.028104545201203947,0.000299999999999997
4.44,0.2986023823102192,0.006706364044892928,0.028347940981723982,0.00040000000000000376
4.44,0.2986023121994267,0.006708862501108747,0.02875909592651319,0.00020000000000000096
4.45,0.30108668292747337,0.0067803304616538135,0.02961371052122295,0.00029999999999999884
4.46,0.30356730693057815,0.006853812424587395,0.029311420903509945,0.0003999999999999967
4.46,0.3035673255949467,0.006853161580290493,0.029205437333263574,0.00019999999999999914
4.47,0.30601147777301585,0.006924564415910931,0.029178923625486835,0.000299999999999997
4.48,0.3085495706409692,0.006998644259148942,0.029106535765311255,0.00040000000000000376
4.48,0.3085495704058201,0.006998652384637338,0.029107847143986842,0.00020000000000000096
4.49,0.3110762766942969,0.007072220143406088,0.02919910560513688,0.00029999999999999884
4.5,0.31355428989131323,0.007144596482666433,0.029114502593898094,0.0003999999999999967
4.5,0.3135542734758882,0.0071451614504098575,0.0292053343845363,0.00019999999999999914
4.51,0.3160614952152236,0.007218406525701253,0.029047848738500966,0.000299999999999997
4.5200000000000005,0.31865869209561476,0.007293870734021759,0.028752563801169112,0.00040000000000000376
4.5200000000000005,0.3186586253487543,0.0072961654597358495,0.02911614371241013,0.00020000000000000096
4.53,0.3212267873266785,0.0073709615702863465,0.028507813089567277,0.00029999999999999884
4.54,0.3237550419952365,0.00744305611317995,0.028407299901218763,0.0003999999999999967
4.54,0.32375490414274366,0.007447822205320267,0.02915952288116895,0.00019999999999999914
4.55,0.32631166395520056,0.007522397239269451,0.02914473690707831,0.000299999999999997
4.5600000000000005,0.32893564855207885,0.007598894240471311,0.029127918605976227,0.00040000000000000376
4.5600000000000005,0.328935574325875,0.0076014500067731125,0.029526362258883724,0.00020000000000000096
4.57,0.3314589127447184,0.007675976669887544,0.02957685025335098,0.00029999999999999884
4.58,0.33399038858546715,0.007750871592134542,0.02912122405823436,0.0003999999999999967
4.58,0.33399028891750393,0.007754272991432432,0.02965540846650829,0.00019999999999999914
4.59,0.33651815276307595,0.00782925980982663,0.029259413933794217,0.000299999999999997
4.6000000000000005,0.33908734869815754,0.00790445443676652,0.028929898295846492,0.00040000000000000376
4.6000000000000005,0.33908720216596167,0.0079094447250956,0.029712742625688928,0.00020000000000000096
4.61,0.34162864446693736,0.0079849801761416,0.02961225377649382,0.00029999999999999884
4.62,0.3441927248776529,0.008060930577201943,0.029912790412221703,0.0003999999999999967
4.62,0.34419264808633115,0.00806353258330603,0.03032056051045418,0.00019999999999999914
4.63,0.3467190118853374,0.008140156832337972,0.030505726668919684,0.000299999999999997
4.64,0.3493006288384479,0.008218935372075832,0.030592566395690215,0.00039999999999999487
4.64,0.3493006190686273,0.008219261273601605,0.03064356879483449,0.00019999999999999876
4.65,0.351910664801206,0.008299267433816503,0.030577509353237248,0.0003000000000000055
4.66,0.3545463822961077,0.008379886237501587,0.03054665550491868,0.0004000000000000034
4.66,0.35454633390624307,0.008381483270959372,0.03079323405386906,0.00020000000000000085
4.67,0.3573174271902125,0.008466841176193892,0.03066448596747306,0.0002999999999999987
4.68,0.3600516826648153,0.008550712004686897,0.030571485236686166,0.0003999999999999966
4.68,0.360051602708753,0.00855333185962958,0.030963994914258035,0.0001999999999999992
4.69,0.3627106092495315,0.008635691647654464,0.031168872943306093,0.00030000000000000594
4.7,0.3654057395770982,0.008719723036289248,0.03099949193690639,0.0004000000000000038
4.7,0.36540568054766226,0.008721639015164878,0.03128596502595138,0.00020000000000000099
4.71,0.3680879681396728,0.008805584361638646,0.03128048725697888,0.00029999999999999884
4.72,0.37080799976934486,0.008890696037889083,0.03140868734009717,0.0003999999999999967
4.72,0.37080796672690985,0.008891760128370323,0.03156691054252348,0.00019999999999999914
4.73,0.3735607690046766,0.008978686466690285,0.031650444113895004,0.0003000000000000059
4.74,0.37629033944878815,0.009065107442835889,0.03133067425243901,0.00040000000000000376
4.74,0.37629028088965155,0.009066975809471236,0.031605992639497954,0.00020000000000000096
4.75,0.3790294001708889,0.009153577231739408,0.03168468728179616,0.00029999999999999884
4.76,0.381757626808454,0.009240049178476598,0.031036373330359537,0.0003999999999999967
4.76,0.38175752466870566,0.009243291339634382,0.031512543315079064,0.00019999999999999914
4.7700000000000005,0.3844969400678893,0.009329645872464579,0.031796051529153505,0.0003000000000000059
4.78,0.38729966548082045,0.00941879151789365,0.03195434804300207,0.00040000000000000376
4.78,0.38729963757118696,0.00941967473024445,0.03208279348214054,0.00020000000000000096
4.79,0.39016097405602423,0.009511505907382107,0.031480080533033444,0.00029999999999999884
4.8,0.39302363116544603,0.009601652363936062,0.03181381134540177,0.0003999999999999967
4.8,0.3930235731337934,0.009603484908586103,0.03207501592157599,0.00019999999999999914
4.8100000000000005,0.39584945970428104,0.00969415636192456,0.031590278028409406,0.0003000000000000059
4.82,0.3986777541584441,0.009783532702966682,0.03161665070120315,0.00040000000000000376
4.82,0.39867767552480465,0.009786010816045796,0.03196855360144847,0.00020000000000000096
4.83,0.40152334096972814,0.009877013627739252,0.03183941281364822,0.00029999999999999884
4.84,0.4043569692291937,0.009967265187166332,0.03183029916372416,0.0003999999999999967
4.84,0.4043569194796331,0.00996882880469663,0.03205149050112276,0.00019999999999999914
4.8500000000000005,0.4071965152505788,0.010059873260308546,0.03206323700258645,0.0003000000000000059
4.86,0.41003393276241057,0.010150881239556452,0.03224892343902615,0.00040000000000000376
4.86,0.410033930111757,0.010150964219041863,0.03226063973848158,0.00020000000000000096
4.87,0.4129425735968725,0.010244831484986333,0.03234811369654038,0.00029999999999999884
4.88,0.41583758929392206,0.010338512460125949,0.032815011630958346,0.0003999999999999967
4.88,0.41583763387258255,0.010337125277732727,0.032621454413851635,0.00019999999999999914
4.89,0.4187469244949666,0.010432064248265973,0.03248158327782876,0.000299999999999997
4.9,0.4217050725134523,0.010528183385457204,0.03242504069799438,0.00040000000000000376
4.9,0.4217050586014685,0.010528613499880943,0.03248431248045484,0.00020000000000000096
4.91,0.4246029971971654,0.010622784169025753,0.03226056859650749,0.00029999999999999884
4.92,0.4275365404317819,0.010717454786690665,0.032480941725954136,0.0003999999999999967
4.92,0.42753651487442296,0.010718244744994903,0.032589490497897805,0.00019999999999999914
4.93,0.4304552872903214,0.010813399740537653,0.03233482103774505,0.000299999999999997
4.94,0.43341830448016455,0.010909241775679408,0.03262789665417473,0.00040000000000000376
4.94,0.433418272428259,0.010910231024405609,0.032763033012691796,0.00020000000000000096
4.95,0.4364654766482464,0.011010102413945818,0.033030088023604826,0.00029999999999999884
4.96,0.4393625249115103,0.011105826987034745,0.0333880876272273,0.0003999999999999967
4.96,0.439362581421533,0.011104097126554524,0.03315294282514473,0.00019999999999999914
4.97,0.44225156882397837,0.01119991066675284,0.0327640270330631,0.000299999999999997
4.98,0.44515025086465404,0.01129491716183089,0.033066193595586234,0.00040000000000000376
4.98,0.44515022620135053,0.011295669133028003,0.03316924862279183,0.00020000000000000096
4.99,0.4481303178799987,0.011394552801402051,0.033740376755654146,0.00029999999999999884
5.0,0.4511887985620428,0.011497786268995513,0.033570566249607324,0.0003999999999999967
5.0,0.45118882581523684,0.01149696464154858,0.033460018083638576,0.00019999999999999914
5.01,0.45422306941117635,0.011598528392639576,0.03332466332163924,0.000299999999999997
5.0200000000000005,0.45723048383417714,0.011698786581851462,0.03368660591579038,0.00040000000000000376
5.0200000000000005,0.45723051953576777,0.011697713865105147,0.03354336375794758,0.00020000000000000096
5.03,0.4601968669648499,0.011797252470946653,0.033959511036963604,0.00029999999999999884
5.04,0.4631402914439805,0.011897248169947493,0.03483544027171733,0.0003999999999999967
5.04,0.4631404458308462,0.011892645297632547,0.03421637183489765,0.00019999999999999914
5.05,0.4661504930810121,0.011995678405740897,0.03452276491243571,0.000299999999999997
5.0600000000000005,0.4692724769431083,0.01210350075906863,0.03433453857524688,0.00040000000000000376
5.0600000000000005,0.46927259405119476,0.012100055025090707,0.03387900017047241,0.00020000000000000096
5.07,0.47229579243141917,0.01220251716808974,0.0338630642977354,0.00029999999999999884
5.08,0.47530492639004657,0.012304454631928911,0.03416985792895753,0.0003999999999999967
5.08,0.4753050228425741,0.01230161231719439,0.033793417091349906,0.00019999999999999914
5.09,0.4783082694239991,0.012403140932883196,0.03363168637628185,0.000299999999999997
5.1000000000000005,0.48123867696315886,0.012501732655046009,0.03383264307143593,0.00040000000000000376
5.1000000000000005,0.48123869449556234,0.012501214304279583,0.033763295486484456,0.00020000000000000096
5.11,0.4842812384799484,0.012603979668295318,0.03418303132465222,0.00029999999999999884
5.12,0.4872893975847729,0.012706847734739964,0.03420747861294443,0.0003999999999999967
5.12,0.48728948318432525,0.01270432459582023,0.03387171950291374,0.00019999999999999914
5.13,0.49031033059339996,0.012806685040736301,0.034058326172777785,0.000299999999999997
5.14,0.4933373054593229,0.012909818618391786,0.03391861617397209,0.00039999999999999487
5.14,0.49333731619143056,0.012909502609872826,0.03387669421918222,0.00019999999999999876
5.15,0.4963280006867123,0.0130108558890274,0.03368167234111664,0.0003000000000000055
5.16,0.4993476281797099,0.013112600470633819,0.033543998718847376,0.0004000000000000034
5.16,0.49934754498342687,0.013115057039140527,0.0338702764169286,0.00020000000000000085
5.17,0.5023692981130756,0.013217443808451407,0.03431520265436919,0.0002999999999999987
5.18,0.5054131541969713,0.013321935364130733,0.03424345384416869,0.0003999999999999966
5.18,0.5054131523992028,0.013321988224711678,0.03425044755256335,0.0001999999999999992
5.19,0.5084088015006405,0.013424630686675555,0.033550833695680515,0.00030000000000000594
5.2,0.5113698938792219,0.013524015098392989,0.03370894064236817,0.0004000000000000038
5.2,0.5113698029115847,0.013526696275348046,0.034066535973057206,0.00020000000000000099
5.21,0.5143961506094328,0.013629833359005441,0.034625737255478274,0.00029999999999999884
5.22,0.517429579524457,0.013734910068572734,0.034301193728257455,0.0003999999999999967
5.22,0.5174295251783604,0.013736500373893889,0.03451218948278992,0.00019999999999999914
5.23,0.5203652010264594,0.013837857219969248,0.03417517309825741,0.0003000000000000059
5.24,0.5234669630392292,0.01394390176152093,0.0342776366648615,0.00040000000000000376
5.24,0.5234668994733858,0.013945757891365495,0.03452306781604846,0.00020000000000000096
5.25,0.5264726427211527,0.014049566613828805,0.03475867223185673,0.00029999999999999884
5.26,0.5295143164595117,0.01415533375249661,0.034439264740126506,0.0003999999999999967
5.26,0.5295142397952606,0.014157558303540086,0.03473330389532305,0.00019999999999999914
5.2700000000000005,0.5325048972363131,0.01426147550930375,0.03462797602150867,0.0003000000000000059
5.28,0.5355451891095974,0.014366796763546106,0.034800579961304444,0.00040000000000000376
5.28,0.535545157833071,0.01436770141303071,0.034920269602301574,0.00020000000000000096
5.29,0.5385754394486568,0.01447356269749008,0.03447904308827918,0.00029999999999999884
5.3,0.5415983499182784,0.014577831079336632,0.03479530238307391,0.0003999999999999967
5.3,0.541598312189225,0.014578920840346652,0.03493942262971965,0.00019999999999999914
5.3100000000000005,0.5445839562241819,0.01468327998850012,0.03525008789566175,0.0003000000000000059
5.32,0.5475756913923235,0.014788782617846158,0.03539528102634058,0.00040000000000000376
5.32,0.5475757332962207,0.01478758122370713,0.035235465034206985,0.00020000000000000096
5.33,0.5505926414964327,0.014893927401690535,0.035171204982681725,0.00029999999999999884
5.34,0.5535361334327593,0.014997496268837972,0.03546249157599502,0.0003999999999999967
5.34,0.5535361612019656,0.014996703874140205,0.03535648208496979,0.00019999999999999914
5.3500000000000005,0.5565871297218015,0.015104620359811447,0.035441968845989935,0.0003000000000000059
5.36,0.5595411618744062,0.01520936093504359,0.035373571867938276,0.00040000000000000376
5.36,0.5595411378737709,0.01521004212529433,0.03546465975514666,0.00020000000000000096
5.37,0.5625243661418128,0.015315885679144537,0.03488456722942798,0.00029999999999999884
5.38,0.5654666602460623,0.01541856799151179,0.03551470797348175,0.0003999999999999967
5.38,0.5654666430300642,0.015419057312362162,0.035580498773349026,0.00019999999999999914
5.39,0.5684598676053777,0.015525602700643184,0.03587744297033252,0.000299999999999997
5.4,0.5714200666735937,0.015631852665803036,0.03633123750574006,0.00040000000000000376
5.4,0.5714201680183286,0.015628996131138124,0.03594706360668519,0.00020000000000000096
5.41,0.5744050908339488,0.015736341582391556,0.03620550313150923,0.00029999999999999884
5.42,0.5774008368721835,0.015844851492091507,0.03608649828662705,0.0003999999999999967
5.42,0.5774009138674856,0.01584270072826622,0.03579807745134574,0.00019999999999999914
5.43,0.5804180885047641,0.015950755941229397,0.03600054457993022,0.000299999999999997
5.44,0.5834067593991661,0.01605839622702677,0.03604407018212143,0.00040000000000000376
5.44,0.5834068065116789,0.016057082693207977,0.03586843135280257,0.00020000000000000096
5.45,0.5863845858975912,0.016163936796807887,0.03579975012869386,0.00029999999999999884
5.46,0.5893792571293256,0.016271191102366727,0.03569183023150331,0.0003999999999999967
5.46,0.5893792013855657,0.016272745813460006,0.03589984069056505,0.00019999999999999914
5.47,0.5924090440822379,0.01638156343560339,0.03653426977413004,0.000299999999999997
5.48,0.5953747641844348,0.016489962086653816,0.03602285499062674,0.00040000000000000376
5.48,0.5953747280456273,0.016490963882854506,0.036156851070071924,0.00020000000000000096
5.49,0.5984092629855015,0.016600730948394333,0.03612273800956928,0.00029999999999999884
5.5,0.6013666779549071,0.0167076073645397,0.03569042378688379,0.0003999999999999967
5.5,0.6013665890905793,0.016710068083427954,0.036019683744148344,0.00019999999999999914
5.51,0.6043787178024295,0.016818610952896527,0.03588045531509679,0.000299999999999997
5.5200000000000005,0.6073724791103343,0.01692607459217052,0.03572755494606429,0.00040000000000000376
5.5200000000000005,0.6073723625533229,0.01692930938143414,0.03615954404108662,0.00020000000000000096
5.53,0.6103688331415362,0.017037707639785567,0.035296631979969774,0.00029999999999999884
5.54,0.6133764444811249,0.017143910298314365,0.035396352782904844,0.0003999999999999967
5.54,0.6133762728975737,0.017148697253299205,0.036034783068659954,0.00019999999999999914
5.55,0.6163527528118852,0.017256000509966944,0.03601950344189283,0.000299999999999997
5.5600000000000005,0.6192612437672383,0.017360808239876183,0.035737665140997375,0.00040000000000000376
5.5600000000000005,0.6192611111124877,0.01736449908302579,0.03623517643031708,0.00020000000000000096
5.57,0.62225309214096,0.01747296151758307,0.036627211748225544,0.00029999999999999884
5.58,0.625257061836677,0.017583037780483427,0.03718840030103575,0.0003999999999999967
5.58,0.6252571278866952,0.017581213986294413,0.03694386728188065,0.00019999999999999914
5.59,0.628273959200925,0.017692718135383263,0.03744210746831202,0.000299999999999997
5.6000000000000005,0.6312809066915219,0.017805357228074366,0.03753209039395606,0.00040000000000000376
5.6000000000000005,0.6312809737790138,0.01780353122552911,0.037288388235880515,0.00020000000000000096
5.61,0.6342908292288831,0.01791581593001444,0.037228020021878694,0.00029999999999999884
5.62,0.637332052502787,0.01802908698419504,0.03749547732638442,0.0003999999999999967
5.62,0.6373321552267412,0.018026311115666747,0.037126945068695044,0.00019999999999999914
5.63,0.6403588716389101,0.01813873551002568,0.03763963599641913,0.000299999999999997
5.64,0.6434205937656456,0.01825403207004213,0.037688515856158684,0.00039999999999999487
5.64,0.6434206900087713,0.018251447047021502,0.03734729306960452,0.00019999999999999876
5.65,0.6464122525075507,0.018363225783649698,0.036995235667370126,0.0003000000000000055
5.66,0.649411508809798,0.01847423462598981,0.037070841898133665,0.0004000000000000034
5.66,0.64941151146735,0.01847416317145572,0.0370613564955682,0.00020000000000000085
5.67,0.6524027518319166,0.018585073381644657,0.03729015497913679,0.0002999999999999987
5.68,0.6553610723623454,0.01869544077477975,0.03679628721230585,0.0003999999999999966
5.68,0.6553610292330312,0.018696600052099926,0.036951251894138164,0.0001999999999999992
5.69,0.6583796180413292,0.0188081914809375,0.03701018546471373,0.00030000000000000594
5.7,0.661403459783934,0.01892015555038699,0.037789534823500906,0.0004000000000000038
5.7,0.6614035005837204,0.01891905591691177,0.03764326091222512,0.00020000000000000099
5.71,0.6644193311075742,0.019032635265140454,0.03779152658089418,0.00029999999999999884
5.72,0.6674716708696455,0.019148042791280906,0.03804523684290552,0.0003999999999999967
5.72,0.6674717475831072,0.019145993189154106,0.03777398143455143,0.00019999999999999914
5.73,0.6704471052809696,0.01925843778209221,0.03800072264149202,0.0003000000000000059
5.74,0.6734486006987254,0.019372551711187774,0.03794562712435826,0.00040000000000000376
5.74,0.6734486618318067,0.019370929165593676,0.03772977104295552,0.00020000000000000096
5.75,0.6764128241819907,0.019482819430699037,0.03811432164495988,0.00029999999999999884
5.76,0.6794269810951804,0.019597757639137497,0.037663605148990704,0.0003999999999999967
5.76,0.6794269882675489,0.019597568036697658,0.037638328516158184,0.00019999999999999914
5.7700000000000005,0.6824337848444305,0.019710792305241448,0.03717510587928896,0.0003000000000000059
5.78,0.6854635391603406,0.01982347565653855,0.037493207192379675,0.00040000000000000376
5.78,0.6854634958524909,0.01982462740141336,0.03764623732871765,0.00020000000000000096
5.79,0.6885158632681347,0.01993959186540366,0.03785753833837692,0.00029999999999999884
5.8,0.6914069438370922,0.02004909337615509,0.03815469439327731,0.0003999999999999967
5.8,0.6914069868642408,0.02004795189769602,0.03800163246658304,0.00019999999999999914
5.8100000000000005,0.694398908057034,0.020161704550153856,0.03844655454975343,0.0003000000000000059
5.82,0.697384738697727,0.020276556045104144,0.038489870608207376,0.00040000000000000376
5.82,0.6973848483140579,0.020273670714127157,0.03810331185960519,0.00020000000000000096
5.83,0.7003596808321707,0.020387076573841426,0.03839902821594063,0.00029999999999999884
5.84,0.7033943437961431,0.02050366198941744,0.03834579333294806,0.0003999999999999967
5.84,0.7033944363723749,0.020501235131028566,0.038022017367505,0.00019999999999999914
5.8500000000000005,0.7064861855573358,0.020618846353519356,0.037811960835352626,0.0003000000000000059
5.86,0.7094496999878459,0.02073095607961122,0.03807571490561637,0.00040000000000000376
5.86,0.7094497074857383,0.02073075892795198,0.03804948486235631,0.00020000000000000096
5.87,0.7124655149372456,0.020845564256921294,0.038520226425205396,0.00029999999999999884
5.88,0.7154803941225255,0.020961755559990827,0.03853571750788099,0.0003999999999999967
5.88,0.7154804488138057,0.020960323518113996,0.03834546830661947,0.00019999999999999914
5.89,0.71854841593394,0.02107802384761213,0.03813876577786416,0.000299999999999997
5.9,0.721481701574287,0.021189950014850842,0.03822026114613934,0.00040000000000000376
5.9,0.721481683360688,0.02119042660337183,0.038283827108444954,0.00020000000000000096
5.91,0.7245550697013367,0.021308145111727815,0.03868377759093279,0.00029999999999999884
5.92,0.7276247492571298,0.02142695118069185,0.03840072555343334,0.0003999999999999967
5.92,0.7276247456400456,0.02142704542069776,0.038413145615518104,0.00019999999999999914
5.93,0.7305930622443694,0.021541123914431415,0.03890841907411225,0.000299999999999997
5.94,0.7335000918068828,0.021654288950206473,0.03883990793270274,0.00040000000000000376
5.94,0.7335001492925469,0.021652797806735027,0.038639976989458945,0.00020000000000000096
5.95,0.7364587852848188,0.021767176363281678,0.038556390640863664,0.00029999999999999884
5.96,0.7394790734160654,0.02188368551202333,0.0389246841764193,0.0003999999999999967
5.96,0.7394790872888711,0.021883325927033934,0.03887657066730725,0.00019999999999999914
5.97,0.7425113359658607,0.022001268782122326,0.038766466186887505,0.000299999999999997
5.98,0.7454565902582826,0.022115503114061404,0.03831503200315513,0.00040000000000000376
5.98,0.7454565031352567,0.022117754051722234,0.03861668923211108,0.00020000000000000096
5.99,0.7484311405566689,0.022232681834918732,0.03920589535078868,0.00029999999999999884
6.0,0.7514279445383207,0.022350234454514346,0.03898405844421269,0.0003999999999999967
6.0,0.7514279469530365,0.022350172296765957,0.03897573286227769,0.00019999999999999914
6.01,0.7544518425981765,0.022468090561865838,0.039392277862304065,0.000299999999999997
6.0200000000000005,0.7574867648529892,0.022587704939618272,0.03910696199985371,0.00040000000000000376
6.0200000000000005,0.7574867419705927,0.022588290937008596,0.03918487602940663,0.00020000000000000096
6.03,0.7604711640878862,0.022705295038650247,0.03935919132373313,0.00029999999999999884
6.04,0.7634858655648629,0.02282401256078787,0.03973944338637156,0.0003999999999999967
6.04,0.7634859350735026,0.022822238441984874,0.039503327893956164,0.00019999999999999914
6.05,0.7664724079203717,0.022940275463922116,0.03920202306615522,0.000299999999999997
6.0600000000000005,0.7694628854071623,0.023057568322662442,0.03883429476817053,0.00040000000000000376
6.0600000000000005,0.7694628180750154,0.02305928332116354,0.03906317539735373,0.00020000000000000096
6.07,0.772468427715383,0.023176751733390566,0.038928171153101404,0.00029999999999999884
6.08,0.7754392071283333,0.023292457195524103,0.03945444449575113,0.0003999999999999967
6.08,0.7754392130899811,0.023292304847635448,0.039434069995865385,0.00019999999999999914
